Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
3076,43.0,0,0,9.0,2,3,4.0,3.0,7.0,1,2,0,2.0,21193.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3303,30.0,1,0,22.0,1,4,6.0,3.0,2.0,1,5,1,1.0,20846.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1024,47.0,1,0,8.0,1,2,3.0,3.0,4.0,0,5,1,0.0,32169.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3051,50.0,1,2,18.0,1,3,4.0,3.0,3.0,0,4,0,2.0,26332.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3394,32.0,0,2,9.0,1,3,4.0,3.0,3.0,1,1,1,1.0,28530.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2943,34.0,1,2,15.0,2,3,4.0,3.0,2.0,0,2,1,2.0,25782.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3045,41.0,0,0,23.0,2,3,5.0,3.0,8.0,0,5,1,2.0,23772.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1338,30.0,1,2,15.0,2,2,3.0,3.0,2.0,0,5,0,0.0,16081.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4859,51.0,0,2,19.0,2,3,4.0,3.0,5.0,1,3,1,2.0,35558.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1369,28.0,1,2,19.0,0,2,3.0,3.0,4.0,1,5,1,1.0,24854.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3941,43.0,1,2,15.0,2,3,4.0,4.0,2.0,0,3,1,1.0,25503.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4722,30.0,1,0,35.0,1,4,4.0,3.0,6.0,0,5,1,1.0,21192.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3044,33.0,1,0,11.0,1,4,5.0,3.0,3.0,0,4,1,1.0,24840.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4538,54.0,1,2,14.0,1,4,5.0,3.0,2.0,1,1,0,2.0,29612.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2111,32.0,0,2,11.0,2,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3895,39.0,1,2,17.0,1,4,4.0,3.0,3.0,0,4,0,3.0,24021.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4856,37.0,1,2,17.0,2,3,5.0,5.0,2.0,0,5,0,1.0,25772.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2789,24.0,1,0,33.0,2,3,4.0,3.0,3.0,0,2,1,2.0,21582.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3264,36.0,0,2,18.0,2,3,4.0,3.0,3.0,0,5,0,1.0,23646.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1199,36.0,1,0,32.0,2,3,3.0,3.0,7.0,0,3,1,0.0,20347.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
39,33.0,0,2,6.0,1,2,2.0,5.0,3.0,0,3,1,0.0,20376.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2891,36.0,1,2,7.0,2,3,4.0,3.0,2.0,0,3,1,1.0,23395.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1695,59.0,1,0,9.0,2,3,4.0,3.0,4.0,0,3,0,0.0,17177.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3905,51.0,1,2,35.0,2,3,5.0,5.0,6.0,1,5,0,1.0,29532.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2507,60.0,1,2,32.0,0,3,4.0,5.0,2.0,0,3,1,1.0,26315.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2857,43.0,0,0,35.0,1,3,5.0,3.0,2.0,0,3,0,1.0,23201.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2839,44.0,0,0,28.0,2,4,4.0,3.0,2.0,0,4,0,3.0,20936.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3194,45.0,1,2,35.0,1,3,2.0,3.0,5.0,1,2,1,2.0,31998.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2848,29.0,1,0,24.0,2,4,4.0,5.0,3.0,0,2,0,1.0,23236.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4393,25.0,0,0,14.0,1,3,4.0,3.0,3.0,1,4,0,1.0,21564.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3168,25.0,1,0,24.0,1,3,5.0,3.0,3.0,0,3,1,2.0,23055.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2054,42.0,0,0,14.0,2,3,3.0,3.0,2.0,0,5,1,1.0,33430.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1266,41.0,1,0,15.0,2,3,3.0,5.0,2.0,0,5,1,1.0,17289.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4857,47.0,1,2,22.0,2,3,6.0,3.0,8.0,1,1,0,2.0,22101.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1043,53.0,1,0,8.0,2,2,1.0,4.0,5.0,0,1,1,0.0,31598.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1767,35.0,1,2,22.0,2,3,3.0,4.0,1.0,0,1,1,1.0,23020.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
379,55.0,1,0,8.0,1,3,3.0,3.0,3.0,1,5,0,1.0,31659.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3925,30.0,1,0,22.0,1,3,5.0,3.0,2.0,1,1,1,2.0,22871.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
410,30.0,1,0,8.0,1,2,5.0,3.0,3.0,0,2,0,1.0,21091.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1321,47.0,1,0,15.0,1,3,3.0,3.0,5.0,0,3,1,0.0,17105.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
859,29.0,1,0,21.0,1,3,5.0,3.0,1.0,1,5,1,0.0,17168.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
668,28.0,1,0,15.0,1,3,3.0,3.0,6.0,0,3,1,1.0,17377.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2382,26.0,1,0,13.0,1,2,4.0,5.0,1.0,1,4,1,1.0,17875.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1540,59.0,0,2,6.0,1,2,4.0,3.0,1.0,0,5,1,0.0,20473.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2273,34.0,0,0,9.0,2,2,4.0,3.0,4.0,0,1,0,0.0,17979.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3204,54.0,0,2,9.0,1,3,5.0,4.0,4.0,0,2,0,2.0,26203.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1963,44.0,1,1,6.0,1,2,4.0,3.0,5.0,0,5,1,1.0,20985.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3335,45.0,1,0,9.0,1,4,2.0,3.0,3.0,0,4,1,1.0,20689.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2653,47.0,1,0,7.0,2,4,4.0,5.0,2.0,0,2,0,1.0,28074.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4776,45.0,0,0,24.0,2,4,6.0,3.0,4.0,0,4,1,2.0,20968.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3826,32.0,0,0,10.0,2,3,4.0,5.0,3.0,1,1,0,1.0,21743.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3754,59.0,0,0,22.0,2,3,4.0,3.0,4.0,1,1,1,1.0,34465.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1657,55.0,1,0,20.0,2,3,1.0,4.0,1.0,0,1,1,1.0,33722.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
4629,34.0,0,0,7.0,1,3,2.0,4.0,3.0,1,3,1,1.0,24166.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3842,34.0,0,0,14.0,2,3,4.0,3.0,3.0,0,5,1,2.0,24646.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2066,35.0,1,0,6.0,1,2,1.0,3.0,4.0,0,3,1,1.0,17506.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2377,44.0,1,0,29.0,2,3,3.0,5.0,1.0,0,3,0,2.0,33213.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4739,30.0,1,0,15.0,2,4,5.0,3.0,3.0,1,3,1,2.0,23734.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1451,38.0,1,2,16.0,1,3,3.0,3.0,2.0,0,4,0,2.0,20343.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3838,33.0,1,0,12.0,2,3,5.0,3.0,2.0,0,1,0,2.0,28357.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1005,29.0,1,1,23.0,2,2,4.0,5.0,2.0,0,3,0,0.0,22988.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1925,33.0,1,0,6.0,1,3,1.0,3.0,5.0,0,1,1,0.0,31184.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
891,44.0,1,0,8.0,1,3,1.0,3.0,2.0,0,4,1,0.0,17011.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3069,46.0,1,2,16.0,2,4,4.0,5.0,6.0,1,2,1,1.0,29439.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2385,21.0,0,2,24.0,1,3,3.0,3.0,1.0,1,5,0,1.0,17625.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3232,29.0,1,0,17.0,1,3,4.0,3.0,5.0,0,4,1,2.0,22338.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2349,60.0,1,2,13.0,2,2,1.0,3.0,1.0,1,5,0,0.0,20220.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2016,29.0,1,2,16.0,2,3,3.0,3.0,2.0,0,4,1,0.0,17642.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
747,38.0,1,2,9.0,2,2,3.0,3.0,1.0,1,3,1,1.0,21861.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
56,35.0,0,2,24.0,2,3,3.0,5.0,2.0,0,4,1,0.0,24069.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4755,25.0,1,0,31.0,2,3,4.0,4.0,2.0,0,5,0,2.0,22275.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
3352,34.0,1,2,17.0,2,3,2.0,3.0,2.0,1,4,1,2.0,27058.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4440,40.0,1,0,9.0,1,4,5.0,3.0,3.0,0,1,1,2.0,23231.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False
53,35.0,0,0,17.0,2,3,4.0,5.0,3.0,1,5,1,1.0,24884.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
753,39.0,0,0,28.0,0,2,3.0,5.0,2.0,1,5,1,0.0,25880.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1548,37.0,1,0,13.0,2,1,3.0,3.0,5.0,0,1,0,0.0,28664.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1613,30.0,1,0,24.0,1,3,3.0,3.0,2.0,0,1,1,2.0,17632.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3554,36.0,1,0,9.0,1,4,4.0,5.0,3.0,1,1,1,2.0,20752.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3439,44.0,1,0,13.0,1,4,5.0,3.0,3.0,1,4,1,2.0,22759.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
610,27.0,1,0,11.0,2,2,4.0,3.0,2.0,1,3,0,0.0,27808.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
4864,32.0,1,1,29.0,2,3,6.0,3.0,3.0,0,1,0,2.0,28530.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
501,30.0,0,0,9.0,1,3,3.0,3.0,2.0,0,3,1,1.0,17083.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
307,38.0,1,0,31.0,1,2,4.0,4.0,4.0,0,3,1,0.0,27061.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3001,36.0,0,0,9.0,1,4,4.0,5.0,4.0,0,4,0,1.0,23771.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4038,32.0,1,2,13.0,2,4,6.0,3.0,6.0,1,3,0,3.0,24850.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1560,40.0,0,0,6.0,2,3,4.0,4.0,2.0,0,1,1,1.0,28503.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1733,46.0,1,2,8.0,1,3,5.0,4.0,4.0,1,5,1,0.0,31872.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
852,29.0,1,0,12.0,1,2,3.0,3.0,2.0,0,3,0,0.0,18131.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3010,48.0,0,2,34.0,0,4,2.0,3.0,6.0,1,4,1,3.0,25075.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1970,32.0,1,0,15.0,1,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4887,36.0,1,0,14.0,2,4,4.0,4.0,3.0,1,3,1,2.0,24041.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2793,30.0,0,2,9.0,2,4,4.0,3.0,3.0,0,2,1,2.0,23327.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3266,35.0,0,0,9.0,2,4,4.0,3.0,4.0,0,4,1,3.0,22711.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4470,54.0,1,0,13.0,2,3,4.0,3.0,4.0,0,5,1,2.0,21128.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4292,35.0,0,2,26.0,2,4,2.0,3.0,2.0,1,1,0,1.0,23982.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4605,41.0,0,0,16.0,2,3,4.0,4.0,2.0,1,4,0,1.0,22295.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4027,25.0,1,0,25.0,2,3,4.0,3.0,2.0,0,4,0,1.0,21452.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3884,37.0,0,0,11.0,1,4,4.0,4.0,2.0,0,3,1,2.0,23809.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1106,30.0,1,2,6.0,2,3,4.0,5.0,2.0,0,4,1,1.0,24714.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3802,32.0,1,2,17.0,1,3,4.0,3.0,4.0,1,1,0,1.0,25261.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2807,34.0,1,2,12.0,1,3,4.0,3.0,3.0,1,2,1,1.0,21529.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
689,20.0,1,0,10.0,2,2,3.0,5.0,2.0,0,3,1,1.0,17973.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
3627,37.0,1,0,10.0,2,4,2.0,5.0,8.0,0,1,1,3.0,25520.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1686,30.0,0,2,32.0,1,2,4.0,5.0,6.0,0,1,1,1.0,21696.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4423,34.0,0,0,13.0,2,2,4.0,3.0,5.0,0,5,1,1.0,26403.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2706,33.0,1,0,9.0,2,3,5.0,5.0,6.0,0,4,0,2.0,20854.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False
4136,38.0,0,0,18.0,2,3,4.0,3.0,3.0,1,3,1,2.0,30863.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3786,35.0,1,2,11.0,2,4,4.0,3.0,4.0,1,4,0,3.0,28391.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3595,29.0,1,0,34.0,1,3,6.0,5.0,2.0,0,4,1,1.0,23886.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2805,41.0,1,0,17.0,1,3,3.0,3.0,5.0,1,3,0,2.0,20891.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1575,59.0,0,1,8.0,1,2,4.0,3.0,1.0,0,1,0,1.0,33844.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4828,56.0,0,2,9.0,1,3,5.0,3.0,2.0,0,5,0,1.0,32255.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3059,28.0,0,0,10.0,2,3,4.0,3.0,3.0,0,2,1,1.0,20384.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2448,28.0,1,0,9.0,2,3,4.0,4.0,2.0,0,5,1,1.0,22146.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1350,27.0,1,2,8.0,1,2,1.0,3.0,1.0,0,1,0,1.0,21500.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1947,50.0,0,1,9.0,2,3,3.0,4.0,2.0,0,1,1,2.0,33200.0,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2012,38.0,1,0,6.0,1,2,3.0,3.0,5.0,1,1,0,1.0,22861.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
116,34.0,1,0,11.0,0,2,4.0,5.0,3.0,0,2,0,0.0,26631.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1701,42.0,1,0,10.0,2,2,3.0,3.0,2.0,0,1,0,0.0,34232.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False
4537,31.0,0,0,12.0,2,4,5.0,3.0,2.0,0,5,0,1.0,22439.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3043,37.0,1,1,20.0,2,3,4.0,4.0,6.0,0,3,1,1.0,20821.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
29,46.0,1,2,8.0,1,2,3.0,5.0,4.0,0,2,0,1.0,33947.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1836,41.0,0,2,10.0,2,2,3.0,4.0,2.0,0,3,1,0.0,24355.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3358,56.0,0,0,15.0,2,3,5.0,4.0,3.0,1,3,1,2.0,32255.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
3442,27.0,1,0,9.0,2,3,5.0,3.0,2.0,0,3,0,1.0,22582.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
857,44.0,1,0,16.0,2,3,3.0,3.0,2.0,1,3,1,2.0,17936.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3513,29.0,1,0,7.0,2,4,5.0,3.0,3.0,0,4,0,2.0,20241.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
217,29.0,1,0,6.0,2,2,3.0,3.0,1.0,0,2,0,0.0,17058.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2152,32.0,0,0,6.0,1,3,4.0,4.0,7.0,0,3,0,2.0,17332.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4520,35.0,0,0,23.0,1,4,5.0,3.0,3.0,0,5,1,3.0,21231.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1282,33.0,1,0,14.0,2,2,1.0,5.0,7.0,0,3,1,1.0,18143.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2685,33.0,0,2,33.0,2,4,4.0,3.0,2.0,0,4,1,3.0,23143.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2282,43.0,0,0,33.0,1,2,3.0,5.0,1.0,0,4,1,0.0,25820.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3713,44.0,1,1,9.0,2,4,4.0,3.0,2.0,0,1,0,1.0,22217.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3112,29.0,1,0,16.0,1,4,4.0,3.0,7.0,0,3,1,2.0,21055.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4603,21.0,1,0,11.0,2,3,4.0,5.0,3.0,0,3,1,1.0,21651.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False
4400,38.0,1,2,9.0,2,4,4.0,3.0,6.0,1,3,0,3.0,28280.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
705,39.0,1,2,8.0,2,2,1.0,3.0,1.0,0,2,1,1.0,22880.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2304,34.0,1,2,15.0,1,3,3.0,3.0,2.0,0,1,0,0.0,20714.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3037,37.0,1,0,7.0,1,3,4.0,4.0,2.0,0,5,0,1.0,23906.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
123,51.0,1,0,12.0,2,2,3.0,3.0,1.0,0,5,1,0.0,34537.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
508,35.0,1,0,12.0,2,2,5.0,3.0,2.0,0,5,1,0.0,21646.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4032,37.0,1,0,10.0,1,3,4.0,3.0,7.0,0,1,0,2.0,21513.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2062,47.0,1,0,8.0,1,2,3.0,3.0,2.0,1,4,1,0.0,31752.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
825,29.0,1,0,14.0,2,3,4.0,3.0,2.0,1,3,0,0.0,20056.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1023,56.0,1,0,6.0,1,2,3.0,5.0,3.0,0,5,1,1.0,17066.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
150,40.0,0,0,32.0,1,2,3.0,4.0,2.0,0,2,1,0.0,20605.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4373,42.0,0,0,9.0,0,4,5.0,3.0,4.0,1,1,0,1.0,25489.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2383,45.0,1,2,19.0,2,2,1.0,3.0,7.0,1,3,1,0.0,33824.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
194,45.0,0,0,8.0,2,3,4.0,3.0,1.0,0,4,1,0.0,31792.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1770,41.0,1,2,8.0,2,2,3.0,4.0,2.0,0,3,1,1.0,31015.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
616,51.0,1,2,32.0,1,3,3.0,3.0,3.0,0,3,0,1.0,31307.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4313,32.0,1,0,7.0,2,4,5.0,5.0,3.0,0,4,1,2.0,20896.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
374,28.0,1,2,15.0,2,3,3.0,3.0,2.0,0,3,1,0.0,20253.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2753,32.0,1,0,12.0,2,3,4.0,3.0,2.0,1,4,0,2.0,23499.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3087,43.0,1,0,10.0,1,4,2.0,3.0,4.0,1,5,0,1.0,23909.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2446,38.0,1,0,9.0,2,4,5.0,3.0,8.0,1,3,0,1.0,20768.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1518,46.0,0,2,11.0,2,3,3.0,3.0,5.0,1,5,1,1.0,20772.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
4689,44.0,1,2,32.0,2,4,5.0,3.0,7.0,0,4,1,2.0,29476.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2812,41.0,1,2,29.0,2,4,5.0,3.0,4.0,1,3,1,2.0,25058.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1156,40.0,1,0,21.0,1,3,4.0,3.0,2.0,0,1,1,1.0,25435.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
295,42.0,0,2,32.0,1,3,3.0,4.0,6.0,0,3,1,2.0,28525.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4465,40.0,1,1,10.0,1,3,2.0,4.0,2.0,0,1,0,1.0,25067.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
997,27.0,1,0,23.0,1,2,3.0,3.0,2.0,1,5,1,0.0,17394.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2439,48.0,1,2,8.0,2,2,4.0,4.0,1.0,1,1,1,0.0,22898.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1148,39.0,1,0,16.0,2,3,3.0,5.0,3.0,0,5,1,2.0,20377.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4344,36.0,1,0,29.0,2,3,6.0,3.0,2.0,0,4,1,2.0,22908.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2480,51.0,1,2,10.0,2,3,5.0,3.0,3.0,1,4,0,1.0,21361.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2988,48.0,0,2,10.0,1,3,4.0,3.0,2.0,1,5,1,2.0,32448.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
870,35.0,1,2,23.0,2,3,3.0,5.0,4.0,1,3,1,1.0,23966.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3226,31.0,1,0,27.0,2,3,4.0,5.0,2.0,0,4,1,1.0,28635.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2084,26.0,0,0,11.0,1,2,4.0,3.0,2.0,1,1,0,1.0,17366.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
575,54.0,1,0,25.0,1,3,3.0,5.0,1.0,1,3,0,0.0,20485.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3003,39.0,1,0,9.0,2,4,4.0,3.0,8.0,1,4,0,1.0,21735.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1501,44.0,1,0,16.0,2,2,3.0,3.0,3.0,1,3,0,1.0,21465.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1166,48.0,0,0,10.0,2,2,4.0,3.0,3.0,0,5,1,1.0,30202.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1803,43.0,1,0,13.0,1,2,3.0,5.0,1.0,0,5,1,0.0,24985.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
567,34.0,1,2,8.0,2,2,3.0,3.0,2.0,0,5,0,0.0,21274.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4374,27.0,1,2,36.0,2,3,4.0,3.0,7.0,0,5,0,1.0,22984.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3123,32.0,0,2,27.0,1,3,4.0,3.0,3.0,0,2,1,1.0,25610.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3553,31.0,1,2,36.0,2,3,4.0,4.0,5.0,0,4,0,2.0,27928.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
220,36.0,1,0,11.0,2,3,3.0,4.0,1.0,0,2,0,2.0,20914.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2663,55.0,1,2,10.0,1,3,4.0,5.0,4.0,0,4,1,2.0,24618.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1769,51.0,1,0,8.0,2,2,5.0,4.0,6.0,0,1,0,1.0,20482.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4728,41.0,1,0,21.0,2,3,5.0,3.0,3.0,0,3,1,2.0,38304.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
