Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
1896,30.0,0,0,8.0,1,2,3.0,3.0,1.0,0,4,1,0.0,17564.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
438,35.0,1,0,22.0,2,3,3.0,3.0,5.0,1,2,0,1.0,22632.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1574,37.0,0,0,8.0,2,3,4.0,3.0,6.0,0,1,1,2.0,20163.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
771,54.0,1,2,8.0,1,2,4.0,3.0,7.0,0,5,1,0.0,25686.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2264,34.0,0,0,9.0,2,2,3.0,3.0,1.0,0,1,1,0.0,22756.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2962,39.0,1,2,14.0,1,3,5.0,3.0,2.0,0,2,1,2.0,22706.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3495,45.0,0,2,7.0,1,4,4.0,3.0,2.0,0,4,1,2.0,23446.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4582,29.0,1,0,16.0,1,4,4.0,3.0,7.0,0,3,0,1.0,21055.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3223,52.0,1,0,11.0,2,3,4.0,3.0,2.0,1,2,1,2.0,21139.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4633,48.0,1,2,11.0,1,3,4.0,3.0,3.0,1,3,1,2.0,22841.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
70,59.0,0,2,6.0,1,2,4.0,3.0,1.0,0,5,1,1.0,20473.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2665,34.0,1,0,11.0,1,3,5.0,4.0,8.0,0,4,0,1.0,21300.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2819,50.0,1,0,14.0,2,3,5.0,3.0,2.0,0,2,1,2.0,29643.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3672,42.0,0,1,11.0,2,3,6.0,4.0,8.0,0,5,0,2.0,25108.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4815,49.0,0,2,31.0,2,4,6.0,3.0,3.0,1,1,1,3.0,21237.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1597,19.0,1,2,28.0,2,2,3.0,3.0,2.0,1,1,1,0.0,16675.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4148,34.0,1,0,21.0,2,3,4.0,3.0,7.0,1,1,1,2.0,21114.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3198,34.0,0,2,15.0,1,3,5.0,3.0,2.0,0,2,1,2.0,21020.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4173,32.0,0,0,36.0,2,4,5.0,4.0,2.0,0,3,0,3.0,22157.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2403,28.0,1,0,7.0,2,3,4.0,5.0,7.0,0,3,1,1.0,17080.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2771,40.0,1,2,10.0,1,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2583,31.0,1,1,16.0,2,3,4.0,3.0,2.0,1,3,1,2.0,25025.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3810,40.0,0,2,28.0,1,3,6.0,3.0,8.0,0,5,0,1.0,24414.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2117,35.0,1,0,31.0,2,3,4.0,4.0,4.0,0,3,1,1.0,25903.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3989,32.0,1,0,15.0,1,4,4.0,3.0,3.0,0,5,1,3.0,23102.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
701,53.0,1,2,8.0,2,2,3.0,3.0,7.0,0,3,1,0.0,29852.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
894,54.0,1,0,9.0,2,2,3.0,3.0,4.0,0,5,1,1.0,32779.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3602,38.0,1,0,26.0,2,3,4.0,3.0,5.0,0,1,0,1.0,24446.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
530,27.0,1,0,6.0,1,3,3.0,5.0,2.0,0,4,1,2.0,22412.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1397,54.0,1,0,15.0,1,3,3.0,3.0,4.0,0,5,0,1.0,17897.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1749,50.0,1,0,10.0,2,3,3.0,4.0,4.0,0,5,0,1.0,34144.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
814,40.0,1,0,20.0,2,2,4.0,3.0,2.0,0,3,1,1.0,34626.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
90,40.0,0,0,6.0,2,3,4.0,4.0,2.0,0,2,1,2.0,28503.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2301,31.0,0,0,21.0,2,3,3.0,3.0,2.0,0,4,1,0.0,17610.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3670,33.0,0,0,17.0,2,3,4.0,3.0,8.0,0,1,0,1.0,22111.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3178,23.0,1,0,15.0,2,4,6.0,5.0,3.0,0,2,1,1.0,21129.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4264,43.0,1,1,9.0,2,3,4.0,3.0,2.0,1,4,1,2.0,21374.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1287,42.0,1,0,19.0,2,3,1.0,5.0,6.0,0,4,1,0.0,20538.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
779,51.0,1,0,10.0,2,2,3.0,3.0,1.0,1,2,1,1.0,17461.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2252,30.0,1,0,26.0,2,2,3.0,5.0,1.0,0,4,0,1.0,24957.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
353,37.0,1,0,12.0,2,2,2.0,5.0,5.0,1,3,1,1.0,20974.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
692,32.0,1,0,9.0,1,3,3.0,5.0,2.0,0,2,1,1.0,21725.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2539,55.0,1,0,9.0,1,3,4.0,3.0,2.0,0,4,1,1.0,32227.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3919,33.0,0,0,9.0,2,4,4.0,3.0,2.0,0,3,1,2.0,21746.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4084,28.0,1,0,24.0,2,3,4.0,4.0,2.0,1,4,0,1.0,21736.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1973,34.0,1,0,6.0,2,2,3.0,3.0,2.0,0,3,1,1.0,17691.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4394,31.0,0,2,19.0,2,4,5.0,5.0,3.0,0,5,1,3.0,20711.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3963,36.0,1,0,15.0,2,3,2.0,3.0,3.0,0,5,1,2.0,20947.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3251,39.0,1,2,17.0,2,4,5.0,3.0,2.0,1,3,1,1.0,27418.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1278,36.0,1,0,16.0,2,2,3.0,5.0,1.0,1,5,1,1.0,23321.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3510,34.0,1,0,11.0,1,3,5.0,4.0,2.0,0,1,0,1.0,22516.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2307,40.0,0,0,15.0,0,2,3.0,3.0,1.0,0,4,1,1.0,28499.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4561,36.0,1,0,32.0,2,4,5.0,4.0,5.0,0,3,1,2.0,29581.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1774,39.0,1,0,6.0,2,2,1.0,3.0,1.0,0,3,1,0.0,24613.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2005,41.0,1,1,16.0,2,3,4.0,3.0,4.0,0,1,1,1.0,34141.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4049,37.0,1,0,13.0,2,3,4.0,4.0,8.0,0,4,0,2.0,23619.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2059,29.0,1,0,6.0,1,2,4.0,5.0,2.0,1,1,0,0.0,17319.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4787,37.0,1,0,13.0,2,3,6.0,3.0,3.0,0,1,1,1.0,21419.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2810,42.0,0,2,11.0,2,3,4.0,4.0,3.0,0,3,1,1.0,28033.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
4878,35.0,1,0,17.0,2,3,4.0,5.0,3.0,0,4,0,1.0,24803.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2995,40.0,1,1,10.0,1,3,3.0,4.0,2.0,0,2,1,1.0,25067.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3477,32.0,0,0,7.0,0,4,2.0,4.0,3.0,0,3,1,3.0,26124.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
549,34.0,1,0,14.0,1,3,3.0,3.0,4.0,0,4,1,1.0,21142.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
637,32.0,0,0,6.0,2,3,3.0,3.0,1.0,0,5,0,0.0,17314.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1408,23.0,1,0,18.0,2,3,3.0,3.0,2.0,0,5,1,0.0,17647.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
738,39.0,1,0,6.0,1,3,4.0,3.0,2.0,0,3,0,1.0,27742.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3337,30.0,1,0,7.0,1,4,4.0,3.0,3.0,0,2,0,3.0,22438.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
816,39.0,0,0,15.0,2,3,3.0,4.0,21.0,0,2,1,0.0,21782.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1964,34.0,1,2,20.0,1,2,3.0,3.0,2.0,1,5,1,0.0,17579.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4500,25.0,0,0,16.0,2,3,5.0,4.0,3.0,0,5,0,2.0,21372.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4829,22.0,0,2,25.0,1,4,4.0,3.0,2.0,1,5,0,2.0,21303.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2997,41.0,1,0,9.0,1,3,5.0,3.0,2.0,1,3,1,2.0,21020.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4745,32.0,0,0,22.0,2,4,4.0,3.0,3.0,0,4,1,1.0,21288.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2498,27.0,1,2,30.0,1,3,5.0,3.0,2.0,1,2,1,1.0,22835.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3234,34.0,1,0,12.0,2,3,5.0,3.0,6.0,0,3,0,1.0,25797.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1844,28.0,1,2,15.0,2,3,3.0,3.0,2.0,0,3,1,1.0,20253.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2721,39.0,1,2,14.0,1,3,3.0,5.0,3.0,1,3,0,1.0,24283.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
831,31.0,0,0,21.0,2,3,3.0,3.0,2.0,0,4,1,2.0,17610.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
794,34.0,0,0,9.0,2,2,3.0,3.0,1.0,0,2,1,0.0,22756.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
847,34.0,0,0,6.0,2,3,4.0,5.0,1.0,0,2,1,2.0,20343.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1593,51.0,1,0,12.0,2,2,3.0,3.0,1.0,0,5,1,1.0,34537.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3445,38.0,1,0,18.0,1,4,4.0,3.0,6.0,0,3,0,2.0,22307.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
601,40.0,0,0,22.0,2,2,4.0,3.0,7.0,0,5,1,1.0,20094.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2014,47.0,0,2,9.0,1,2,3.0,3.0,1.0,1,5,1,0.0,28770.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
2892,41.0,1,0,13.0,1,4,4.0,3.0,2.0,0,5,1,3.0,31915.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
4241,40.0,1,2,10.0,1,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2785,39.0,1,0,22.0,2,4,5.0,3.0,2.0,1,5,1,2.0,30188.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1853,22.0,1,0,17.0,1,2,3.0,4.0,2.0,0,1,1,1.0,17244.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3509,56.0,1,0,11.0,2,2,4.0,3.0,2.0,1,4,0,1.0,22713.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3961,38.0,1,0,26.0,2,4,4.0,4.0,6.0,0,4,0,2.0,21700.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3275,32.0,0,0,22.0,2,4,4.0,3.0,3.0,0,4,1,3.0,21288.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3062,26.0,1,0,9.0,2,4,2.0,5.0,2.0,0,2,1,3.0,22102.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1096,40.0,1,1,12.0,2,2,3.0,3.0,2.0,1,3,1,1.0,31437.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1563,46.0,0,0,6.0,2,2,4.0,5.0,3.0,1,1,1,1.0,25673.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1519,35.0,1,0,14.0,2,2,1.0,3.0,2.0,0,5,1,1.0,17269.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2845,57.0,0,2,13.0,1,3,3.0,5.0,2.0,0,3,1,1.0,31890.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4092,47.0,1,2,7.0,1,4,4.0,5.0,3.0,0,1,1,3.0,29131.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
663,21.0,1,0,24.0,1,3,3.0,3.0,2.0,0,3,1,1.0,17693.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3384,40.0,1,0,30.0,2,4,4.0,5.0,2.0,0,3,0,3.0,22582.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False
61,38.0,0,0,35.0,1,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3673,41.0,1,0,15.0,1,4,4.0,5.0,4.0,1,1,0,1.0,25194.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2456,32.0,1,0,33.0,2,3,4.0,3.0,3.0,0,3,0,2.0,21589.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1099,45.0,1,0,6.0,2,3,3.0,4.0,2.0,0,3,1,1.0,22441.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
4175,39.0,0,2,9.0,2,3,5.0,3.0,5.0,0,5,1,2.0,23927.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1373,38.0,0,0,14.0,1,2,4.0,4.0,2.0,1,1,1,0.0,17133.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
908,33.0,1,2,16.0,2,2,1.0,3.0,1.0,1,4,1,1.0,23380.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
188,34.0,0,0,8.0,2,2,4.0,3.0,2.0,0,4,0,0.0,24547.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3011,35.0,1,2,9.0,2,3,4.0,3.0,3.0,0,5,0,1.0,24952.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3750,32.0,0,2,14.0,1,4,4.0,5.0,4.0,0,1,1,3.0,28315.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2112,38.0,1,2,15.0,2,3,4.0,4.0,1.0,0,4,0,2.0,17899.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2106,35.0,0,0,31.0,1,3,3.0,4.0,2.0,1,3,1,1.0,17022.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4162,38.0,1,0,7.0,1,3,5.0,5.0,4.0,0,4,0,2.0,22598.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2986,39.0,1,0,7.0,0,3,4.0,3.0,6.0,1,2,0,2.0,26539.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
3910,40.0,1,0,13.0,2,3,5.0,5.0,6.0,0,4,1,1.0,28669.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2421,41.0,0,2,15.0,2,2,5.0,3.0,1.0,0,5,1,1.0,21151.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2822,35.0,0,2,26.0,2,4,3.0,3.0,2.0,1,2,1,3.0,23982.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3988,37.0,1,0,13.0,1,3,2.0,3.0,5.0,0,1,0,1.0,21716.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2880,34.0,1,0,17.0,2,3,6.0,3.0,2.0,0,5,0,1.0,22086.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4661,39.0,1,2,10.0,2,3,4.0,3.0,2.0,1,3,1,1.0,25539.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4615,54.0,1,2,9.0,2,3,4.0,3.0,8.0,0,3,1,1.0,33530.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True
3470,33.0,1,2,14.0,2,4,4.0,3.0,6.0,0,5,1,2.0,27882.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2772,34.0,0,2,17.0,2,3,5.0,3.0,5.0,0,3,1,2.0,23360.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2768,31.0,1,0,35.0,1,4,4.0,3.0,3.0,0,3,0,3.0,24453.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4585,35.0,1,0,17.0,2,3,4.0,4.0,3.0,0,1,1,2.0,20686.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4837,35.0,1,2,16.0,2,3,4.0,3.0,6.0,0,3,1,2.0,23168.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1760,49.0,0,0,16.0,1,2,3.0,5.0,1.0,1,3,0,1.0,33665.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3211,38.0,1,0,10.0,1,3,4.0,4.0,5.0,0,4,1,1.0,22785.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1776,32.0,1,2,13.0,2,3,4.0,3.0,2.0,0,3,1,0.0,20484.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1526,35.0,0,2,5.0,2,3,3.0,5.0,2.0,0,4,0,0.0,24069.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4640,32.0,0,0,7.0,1,4,4.0,5.0,3.0,0,5,1,1.0,22826.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3205,37.0,1,0,22.0,2,3,4.0,3.0,2.0,0,4,0,1.0,23512.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2287,36.0,0,0,24.0,2,3,3.0,3.0,3.0,0,3,0,1.0,22779.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1872,30.0,1,2,18.0,1,2,3.0,3.0,1.0,0,1,1,1.0,21577.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2748,40.0,1,0,7.0,2,3,3.0,3.0,2.0,0,3,1,1.0,28291.0,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4337,31.0,0,2,29.0,1,4,4.0,5.0,2.0,0,1,1,2.0,27090.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2998,28.0,1,0,14.0,0,3,5.0,5.0,2.0,0,3,1,1.0,25489.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
365,46.0,0,0,13.0,1,1,3.0,3.0,3.0,0,5,0,0.0,20258.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4593,32.0,0,2,27.0,1,3,4.0,3.0,3.0,0,1,1,2.0,25610.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1615,30.0,1,0,11.0,1,2,3.0,5.0,6.0,0,5,0,1.0,18204.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4356,37.0,0,2,17.0,2,3,4.0,3.0,3.0,0,1,1,2.0,28658.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1228,41.0,0,1,10.0,2,2,5.0,4.0,7.0,0,5,0,1.0,21430.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2037,34.0,1,2,8.0,2,2,3.0,3.0,2.0,0,5,0,1.0,21274.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3922,39.0,0,0,30.0,2,3,5.0,3.0,2.0,0,3,1,1.0,28204.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1164,40.0,1,0,22.0,1,2,3.0,3.0,7.0,1,4,1,0.0,22945.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4757,27.0,1,0,10.0,2,3,2.0,3.0,3.0,0,5,1,2.0,23098.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2044,34.0,1,0,6.0,1,3,1.0,3.0,3.0,0,1,1,1.0,18280.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3095,48.0,1,2,9.0,1,3,4.0,3.0,2.0,1,2,1,1.0,23215.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1747,38.0,1,2,13.0,1,2,1.0,5.0,2.0,1,3,1,1.0,20605.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1639,32.0,1,0,12.0,2,2,3.0,3.0,4.0,0,1,0,1.0,18038.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1884,24.0,1,2,6.0,1,3,3.0,4.0,2.0,1,4,0,0.0,18202.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
433,46.0,1,2,16.0,1,3,4.0,3.0,3.0,1,2,1,1.0,24071.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1741,47.0,0,0,35.0,2,2,3.0,4.0,2.0,1,3,1,0.0,26849.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2778,46.0,1,0,15.0,2,4,4.0,3.0,2.0,0,3,1,1.0,22375.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
810,46.0,1,2,9.0,2,2,3.0,3.0,4.0,0,2,1,0.0,32465.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2526,56.0,1,2,7.0,2,4,4.0,3.0,5.0,0,2,0,2.0,28917.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2670,38.0,0,2,11.0,2,3,4.0,3.0,6.0,0,4,1,1.0,20855.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2137,41.0,1,0,8.0,1,2,5.0,3.0,5.0,1,3,0,1.0,17778.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
842,28.0,1,0,18.0,1,3,3.0,3.0,2.0,1,4,1,0.0,17515.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4481,35.0,1,2,9.0,2,3,4.0,3.0,3.0,0,5,0,2.0,24952.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2774,44.0,0,0,17.0,1,3,5.0,3.0,3.0,0,3,0,1.0,23935.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4377,27.0,1,0,31.0,2,4,6.0,3.0,3.0,1,3,0,2.0,21018.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2566,57.0,1,0,21.0,1,4,4.0,4.0,2.0,1,5,1,2.0,23641.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3375,31.0,0,0,16.0,1,4,4.0,3.0,2.0,1,3,1,3.0,23373.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1505,43.0,1,0,8.0,1,3,1.0,3.0,2.0,0,1,1,2.0,17645.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3181,42.0,1,0,14.0,0,3,4.0,3.0,8.0,0,3,1,1.0,23681.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3490,45.0,1,0,27.0,2,3,4.0,4.0,3.0,0,5,1,2.0,22098.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2866,20.0,1,1,9.0,2,3,5.0,3.0,3.0,0,3,1,2.0,21242.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
3833,32.0,0,0,7.0,2,3,6.0,5.0,3.0,0,1,1,2.0,23681.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2017,42.0,0,0,25.0,2,2,1.0,3.0,7.0,1,3,0,0.0,17759.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3940,33.0,0,0,23.0,1,4,6.0,5.0,3.0,1,4,0,1.0,22597.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2920,25.0,1,0,24.0,2,4,5.0,4.0,3.0,0,3,1,2.0,20805.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3054,28.0,1,0,12.0,2,3,5.0,3.0,3.0,1,3,0,1.0,31486.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1727,40.0,1,0,8.0,2,2,3.0,3.0,1.0,0,5,1,0.0,34436.0,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2658,31.0,1,0,10.0,1,3,4.0,5.0,7.0,1,4,1,2.0,21335.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False
999,42.0,1,1,16.0,1,2,3.0,5.0,1.0,0,3,0,1.0,31799.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4442,51.0,0,2,15.0,2,3,4.0,3.0,5.0,1,5,0,1.0,25474.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
172,36.0,0,0,9.0,2,1,3.0,4.0,5.0,0,4,1,0.0,17088.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1002,35.0,0,0,24.0,2,2,3.0,3.0,3.0,0,3,0,0.0,24362.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
400,39.0,0,0,6.0,2,2,3.0,3.0,2.0,1,3,0,1.0,34197.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4863,40.0,1,2,14.0,2,4,4.0,3.0,3.0,1,1,1,3.0,23212.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3661,25.0,1,0,16.0,2,4,2.0,3.0,3.0,0,1,0,1.0,23079.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False
903,29.0,1,0,13.0,2,2,3.0,3.0,2.0,1,3,0,0.0,21623.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4013,45.0,0,0,30.0,2,4,4.0,4.0,6.0,0,3,0,2.0,20720.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2851,46.0,1,0,17.0,2,4,4.0,3.0,5.0,0,5,1,1.0,21332.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4693,52.0,1,0,11.0,2,3,4.0,3.0,2.0,1,1,0,1.0,21139.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False
